Order ID,Order Date,Ship Date,Customer ID,Product ID,Quantity,Unit Price,Discount %,Sales,Cost,Profit,City,State,Region,Salesperson,Payment Mode
ORD101378,13-07-2025,19-07-2025,C0894,P106,3,2500,15.00,6375,5100,1275,Indore,Madhya Pradesh,West,Raj,Cash
ORD101379,08-05-2025,11-05-2025,C0405,P109,5,8500,0.00,42500,30500,12000,Kolkata,West Bengal,East,Deepak,Debit Card
ORD101380,12-10-2025,13-10-2025,C0254,P112,3,300,10.00,810,510,300,Surat,Gujarat,West,Deepak,Net Banking
ORD101381,01-12-2025,02-12-2025,C0219,P113,2,120,20.00,192,120,72,Lucknow,Uttar Pradesh,North,Raj,UPI
ORD101382,13-06-2025,16-06-2025,C0859,P112,1,300,15.00,255,170,85,Pune,Maharashtra,West,Simran,Credit Card
ORD101383,14-07-2025,15-07-2025,C0501,P114,4,180,10.00,648,360,288,Chennai,Tamil Nadu,South,Karan,Net Banking
ORD101384,31-03-2025,04-04-2025,C0018,P102,3,12000,20.00,28800,27000,1800,Guwahati,Assam,East,Ritu,Net Banking
ORD101385,06-04-2025,09-04-2025,C0742,P104,1,1500,10.00,1350,900,450,Lucknow,Uttar Pradesh,North,Naveen,Net Banking
ORD101386,07-06-2025,14-06-2025,C1079,P113,5,120,20.00,480,300,180,Ranchi,Jharkhand,East,Ritu,Net Banking
ORD101387,02-11-2025,03-11-2025,C0273,P102,5,12000,5.00,57000,45000,12000,Jaipur,Rajasthan,North,Ritu,Debit Card
ORD101388,28-04-2025,04-05-2025,C0915,P105,5,15000,25.00,56250,55000,1250,Patna,Bihar,East,Simran,Debit Card
ORD101389,20-07-2025,25-07-2025,C0476,P111,2,9500,30.00,13300,14400,-1100,Hyderabad,Telangana,South,Amit,Cash
ORD101390,01-09-2025,07-09-2025,C1094,P112,2,300,5.00,570,340,230,Kolkata,West Bengal,East,Amit,Credit Card
ORD101391,08-07-2025,15-07-2025,C0864,P103,1,800,5.00,760,450,310,Indore,Madhya Pradesh,West,Neha,Debit Card
ORD101392,22-11-2025,28-11-2025,C0970,P101,2,55000,20.00,88000,84000,4000,Ahmedabad,Gujarat,West,Deepak,Credit Card
ORD101393,26-12-2025,02-01-2026,C1090,P101,5,55000,0.00,275000,210000,65000,Mumbai,Maharashtra,West,Ankit,Cash
ORD101394,08-04-2025,12-04-2025,C0739,P106,5,2500,0.00,12500,8500,4000,Delhi,Delhi,North,Naveen,Net Banking
ORD101395,02-02-2025,09-02-2025,C0545,P115,3,250,25.00,562.5,390,172.5,Ahmedabad,Gujarat,West,Deepak,Net Banking
ORD101396,09-06-2025,15-06-2025,C0725,P102,1,12000,5.00,11400,9000,2400,Mumbai,Maharashtra,West,Priya,Net Banking
ORD101397,06-01-2025,07-01-2025,C0900,P104,2,1500,10.00,2700,1800,900,Pune,Maharashtra,West,Deepak,Cash
ORD101398,23-09-2025,27-09-2025,C0979,P111,2,9500,30.00,13300,14400,-1100,Kochi,Kerala,South,Raj,Debit Card
ORD101399,15-11-2025,22-11-2025,C0406,P103,2,800,20.00,1280,900,380,Patna,Bihar,East,Amit,Credit Card
ORD101400,29-08-2025,30-08-2025,C0946,P112,3,300,0.00,900,510,390,Mumbai,Maharashtra,West,Priya,Net Banking
ORD101401,20-10-2025,23-10-2025,C0597,P101,4,55000,0.00,220000,168000,52000,Guwahati,Assam,East,Naveen,Debit Card
ORD101402,05-02-2025,12-02-2025,C0383,P104,1,1500,20.00,1200,900,300,Kochi,Kerala,South,Raj,Cash
ORD101403,14-07-2025,20-07-2025,C0522,P106,2,2500,10.00,4500,3400,1100,Noida,Uttar Pradesh,North,Raj,Credit Card
ORD101404,15-10-2025,17-10-2025,C0276,P109,7,8500,5.00,56525,42700,13825,Kochi,Kerala,South,Amit,Cash
ORD101405,05-06-2025,07-06-2025,C0216,P113,1,120,10.00,108,60,48,Bhubaneswar,Odisha,East,Simran,Debit Card
ORD101406,01-12-2025,05-12-2025,C0354,P111,2,9500,5.00,18050,14400,3650,Surat,Gujarat,West,Neha,Cash
ORD101407,10-07-2025,15-07-2025,C1135,P111,4,9500,25.00,28500,28800,-300,Bengaluru,Karnataka,South,Ankit,UPI
ORD101408,20-11-2025,24-11-2025,C0697,P106,1,2500,30.00,1750,1700,50,Indore,Madhya Pradesh,West,Ritu,Credit Card
ORD101409,25-06-2025,30-06-2025,C1161,P103,5,800,10.00,3600,2250,1350,Pune,Maharashtra,West,Priya,Net Banking
ORD101410,29-11-2025,03-12-2025,C1008,P101,1,55000,30.00,38500,42000,-3500,Mumbai,Maharashtra,West,Deepak,Debit Card
ORD101411,27-03-2025,29-03-2025,C0584,P102,1,12000,20.00,9600,9000,600,Ahmedabad,Gujarat,West,Amit,Net Banking
ORD101412,22-01-2025,27-01-2025,C0669,P106,4,2500,30.00,7000,6800,200,Chennai,Tamil Nadu,South,Ritu,Net Banking
ORD101413,10-10-2025,14-10-2025,C0105,P107,5,3000,5.00,14250,11000,3250,Jaipur,Rajasthan,North,Deepak,UPI
ORD101414,24-07-2025,29-07-2025,C0345,P101,4,55000,0.00,220000,168000,52000,Bengaluru,Karnataka,South,Karan,Debit Card
ORD101415,12-02-2025,14-02-2025,C1156,P111,5,9500,20.00,38000,36000,2000,Ranchi,Jharkhand,East,Priya,Debit Card
ORD101416,15-09-2025,16-09-2025,C0039,P109,4,8500,0.00,34000,24400,9600,Ahmedabad,Gujarat,West,Amit,UPI
ORD101417,10-10-2025,15-10-2025,C1080,P107,1,3000,20.00,2400,2200,200,Chennai,Tamil Nadu,South,Karan,Debit Card
ORD101418,02-04-2025,03-04-2025,C1082,P112,3,300,10.00,810,510,300,Indore,Madhya Pradesh,West,Ankit,Credit Card
ORD101419,17-10-2025,18-10-2025,C0367,P105,7,15000,25.00,78750,77000,1750,Mumbai,Maharashtra,West,Ankit,Credit Card
ORD101420,30-06-2025,07-07-2025,C0424,P108,5,6500,5.00,30875,21500,9375,Patna,Bihar,East,Karan,Debit Card
ORD101421,04-08-2025,07-08-2025,C0436,P111,1,9500,10.00,8550,7200,1350,Guwahati,Assam,East,Ankit,Cash
ORD101422,13-04-2025,15-04-2025,C0891,P104,2,1500,20.00,2400,1800,600,Hyderabad,Telangana,South,Ritu,Debit Card
ORD101423,05-02-2025,06-02-2025,C1118,P113,3,120,30.00,252,180,72,Bhubaneswar,Odisha,East,Ankit,UPI
ORD101424,30-01-2025,05-02-2025,C0225,P113,4,120,20.00,384,240,144,Patna,Bihar,East,Raj,Credit Card
ORD101425,09-09-2025,12-09-2025,C0127,P113,3,120,25.00,270,180,90,Pune,Maharashtra,West,Priya,Debit Card
ORD101426,03-03-2025,04-03-2025,C0435,P105,4,15000,15.00,51000,44000,7000,Delhi,Delhi,North,Amit,UPI
ORD101427,03-04-2025,09-04-2025,C0086,P106,4,2500,30.00,7000,6800,200,Surat,Gujarat,West,Amit,UPI
ORD101428,14-02-2025,21-02-2025,C0360,P114,5,180,5.00,855,450,405,Bhubaneswar,Odisha,East,Karan,Cash
ORD101429,30-06-2025,07-07-2025,C0654,P111,5,9500,5.00,45125,36000,9125,Bhubaneswar,Odisha,East,Simran,Debit Card
ORD101430,02-06-2025,09-06-2025,C0249,P110,4,7000,25.00,21000,20000,1000,Bhubaneswar,Odisha,East,Naveen,Net Banking
ORD101431,28-02-2025,07-03-2025,C0616,P111,2,9500,20.00,15200,14400,800,Noida,Uttar Pradesh,North,Naveen,Net Banking
ORD101432,11-05-2025,18-05-2025,C0668,P103,1,800,30.00,560,450,110,Chandigarh,Chandigarh,North,Simran,Cash
ORD101433,24-06-2025,30-06-2025,C0518,P109,3,8500,0.00,25500,18300,7200,Jaipur,Rajasthan,North,Neha,Debit Card
ORD101434,04-02-2025,10-02-2025,C0300,P103,2,800,25.00,1200,900,300,Bhubaneswar,Odisha,East,Deepak,UPI
ORD101435,19-11-2025,22-11-2025,C0781,P102,8,12000,5.00,91200,72000,19200,Ranchi,Jharkhand,East,Karan,UPI
ORD101436,21-12-2025,28-12-2025,C0868,P110,2,7000,30.00,9800,10000,-200,Chandigarh,Chandigarh,North,Neha,Debit Card
ORD101437,02-08-2025,06-08-2025,C0677,P106,4,2500,0.00,10000,6800,3200,Noida,Uttar Pradesh,North,Ritu,Cash
ORD101438,24-09-2025,01-10-2025,C1174,P114,5,180,30.00,630,450,180,Hyderabad,Telangana,South,Priya,Net Banking
ORD101439,10-11-2025,14-11-2025,C0892,P105,7,15000,15.00,89250,77000,12250,Coimbatore,Tamil Nadu,South,Simran,Credit Card
ORD101440,30-01-2025,05-02-2025,C0368,P103,5,800,20.00,3200,2250,950,Jaipur,Rajasthan,North,Ritu,Cash
ORD101441,21-09-2025,24-09-2025,C0503,P103,2,800,10.00,1440,900,540,Hyderabad,Telangana,South,Priya,UPI
ORD101442,13-02-2025,20-02-2025,C0264,P115,3,250,15.00,637.5,390,247.5,Patna,Bihar,East,Deepak,Credit Card
ORD101443,04-07-2025,09-07-2025,C0486,P102,2,12000,0.00,24000,18000,6000,Lucknow,Uttar Pradesh,North,Raj,Cash
ORD101444,08-09-2025,13-09-2025,C0853,P111,4,9500,30.00,26600,28800,-2200,Surat,Gujarat,West,Raj,Credit Card
ORD101445,15-12-2025,16-12-2025,C0642,P115,3,250,15.00,637.5,390,247.5,Hyderabad,Telangana,South,Deepak,Net Banking
ORD101446,11-05-2025,13-05-2025,C0644,P114,5,180,5.00,855,450,405,Chennai,Tamil Nadu,South,Amit,Debit Card
ORD101447,23-12-2025,25-12-2025,C0839,P115,5,250,15.00,1062.5,650,412.5,Patna,Bihar,East,Deepak,Credit Card
ORD101448,17-07-2025,21-07-2025,C0687,P103,4,800,5.00,3040,1800,1240,Chandigarh,Chandigarh,North,Karan,Credit Card
ORD101449,23-10-2025,30-10-2025,C1104,P111,2,9500,25.00,14250,14400,-150,Noida,Uttar Pradesh,North,Simran,Debit Card
ORD101450,20-09-2025,25-09-2025,C1188,P113,3,120,5.00,342,180,162,Hyderabad,Telangana,South,Raj,Cash
ORD101451,01-08-2025,08-08-2025,C0088,P112,1,300,0.00,300,170,130,Ranchi,Jharkhand,East,Karan,UPI
ORD101452,26-06-2025,29-06-2025,C0593,P108,3,6500,30.00,13650,12900,750,Noida,Uttar Pradesh,North,Karan,Net Banking
ORD101453,22-08-2025,25-08-2025,C1047,P101,1,55000,15.00,46750,42000,4750,Lucknow,Uttar Pradesh,North,Amit,Credit Card
ORD101454,29-11-2025,06-12-2025,C0277,P104,1,1500,0.00,1500,900,600,Bengaluru,Karnataka,South,Raj,Net Banking
ORD101455,04-11-2025,10-11-2025,C0585,P112,3,300,15.00,765,510,255,Ahmedabad,Gujarat,West,Karan,Net Banking
ORD101456,05-04-2025,07-04-2025,C0182,P108,3,6500,5.00,18525,12900,5625,Guwahati,Assam,East,Deepak,Debit Card
ORD101457,05-04-2025,12-04-2025,C0830,P111,4,9500,15.00,32300,28800,3500,Kochi,Kerala,South,Karan,Debit Card
ORD101458,30-08-2025,05-09-2025,C0866,P108,4,6500,20.00,20800,17200,3600,Guwahati,Assam,East,Naveen,Credit Card
ORD101459,25-06-2025,29-06-2025,C0432,P107,4,3000,20.00,9600,8800,800,Indore,Madhya Pradesh,West,Amit,Credit Card
ORD101460,22-11-2025,23-11-2025,C1111,P108,5,6500,25.00,24375,21500,2875,Noida,Uttar Pradesh,North,Raj,Credit Card
ORD101461,19-05-2025,24-05-2025,C0948,P101,2,55000,20.00,88000,84000,4000,Hyderabad,Telangana,South,Neha,Credit Card
ORD101462,28-09-2025,30-09-2025,C0982,P113,4,120,30.00,336,240,96,Mumbai,Maharashtra,West,Ritu,Net Banking
ORD101463,16-09-2025,17-09-2025,C0823,P108,2,6500,25.00,9750,8600,1150,Delhi,Delhi,North,Naveen,Credit Card
ORD101464,11-04-2025,13-04-2025,C1069,P108,3,6500,0.00,19500,12900,6600,Coimbatore,Tamil Nadu,South,Ankit,UPI
ORD101465,20-10-2025,24-10-2025,C0763,P102,1,12000,10.00,10800,9000,1800,Ranchi,Jharkhand,East,Karan,Debit Card
ORD101466,05-09-2025,12-09-2025,C0079,P105,3,15000,0.00,45000,33000,12000,Kolkata,West Bengal,East,Naveen,Cash
ORD101467,25-11-2025,02-12-2025,C0607,P110,4,7000,0.00,28000,20000,8000,Indore,Madhya Pradesh,West,Amit,Cash
ORD101468,23-07-2025,27-07-2025,C0590,P113,5,120,20.00,480,300,180,Bhubaneswar,Odisha,East,Ritu,Cash
ORD101469,11-12-2025,16-12-2025,C0567,P103,7,800,25.00,4200,3150,1050,Jaipur,Rajasthan,North,Priya,Net Banking
ORD101470,04-02-2025,09-02-2025,C1199,P102,3,12000,5.00,34200,27000,7200,Pune,Maharashtra,West,Amit,UPI
ORD101471,28-12-2025,30-12-2025,C0428,P111,8,9500,0.00,76000,57600,18400,Chandigarh,Chandigarh,North,Deepak,Cash
ORD101472,09-04-2025,14-04-2025,C0966,P104,5,1500,20.00,6000,4500,1500,Kochi,Kerala,South,Ankit,Debit Card
ORD101473,12-10-2025,19-10-2025,C0586,P110,5,7000,25.00,26250,25000,1250,Lucknow,Uttar Pradesh,North,Deepak,Credit Card
ORD101474,20-06-2025,27-06-2025,C0821,P111,2,9500,5.00,18050,14400,3650,Delhi,Delhi,North,Raj,Cash
ORD101475,03-03-2025,05-03-2025,C0400,P115,2,250,20.00,400,260,140,Ahmedabad,Gujarat,West,Deepak,Debit Card
ORD101476,28-07-2025,31-07-2025,C0525,P105,3,15000,15.00,38250,33000,5250,Chennai,Tamil Nadu,South,Amit,UPI
ORD101477,20-03-2025,21-03-2025,C0272,P102,1,12000,5.00,11400,9000,2400,Bengaluru,Karnataka,South,Deepak,UPI
ORD101478,09-10-2025,15-10-2025,C1050,P104,5,1500,15.00,6375,4500,1875,Lucknow,Uttar Pradesh,North,Ritu,Debit Card
ORD101479,25-01-2025,29-01-2025,C0260,P107,3,3000,15.00,7650,6600,1050,Delhi,Delhi,North,Ankit,Net Banking
ORD101480,24-07-2025,30-07-2025,C0191,P103,2,800,10.00,1440,900,540,Bengaluru,Karnataka,South,Naveen,UPI
ORD101481,26-06-2025,01-07-2025,C0916,P102,3,12000,30.00,25200,27000,-1800,Chandigarh,Chandigarh,North,Neha,UPI
ORD101482,20-04-2025,23-04-2025,C0768,P102,2,12000,25.00,18000,18000,0,Pune,Maharashtra,West,Karan,UPI
ORD101483,17-06-2025,24-06-2025,C0311,P108,2,6500,0.00,13000,8600,4400,Indore,Madhya Pradesh,West,Simran,UPI
ORD101484,25-08-2025,27-08-2025,C0271,P109,1,8500,20.00,6800,6100,700,Surat,Gujarat,West,Neha,Debit Card
ORD101485,18-12-2025,23-12-2025,C0745,P102,8,12000,30.00,67200,72000,-4800,Kochi,Kerala,South,Raj,Cash
ORD101486,18-09-2025,19-09-2025,C0583,P106,2,2500,25.00,3750,3400,350,Patna,Bihar,East,Raj,UPI
ORD101487,23-05-2025,27-05-2025,C0389,P101,1,55000,30.00,38500,42000,-3500,Patna,Bihar,East,Ritu,Net Banking
ORD101488,17-08-2025,23-08-2025,C0297,P114,5,180,0.00,900,450,450,Kochi,Kerala,South,Deepak,Debit Card
ORD101489,04-05-2025,09-05-2025,C0898,P104,2,1500,10.00,2700,1800,900,Surat,Gujarat,West,Ankit,UPI
ORD101490,01-12-2025,05-12-2025,C0920,P112,7,300,20.00,1680,1190,490,Kolkata,West Bengal,East,Neha,Credit Card
ORD101491,11-05-2025,18-05-2025,C0189,P106,2,2500,0.00,5000,3400,1600,Surat,Gujarat,West,Simran,Net Banking
ORD101492,01-11-2025,08-11-2025,C0379,P109,4,8500,10.00,30600,24400,6200,Kolkata,West Bengal,East,Raj,Net Banking
ORD101493,07-08-2025,10-08-2025,C0172,P112,2,300,10.00,540,340,200,Pune,Maharashtra,West,Ankit,Credit Card
ORD101494,04-05-2025,05-05-2025,C0639,P103,5,800,0.00,4000,2250,1750,Chennai,Tamil Nadu,South,Neha,Credit Card
ORD101495,13-09-2025,14-09-2025,C1148,P101,1,55000,30.00,38500,42000,-3500,Lucknow,Uttar Pradesh,North,Deepak,Debit Card
ORD101496,19-10-2025,25-10-2025,C1198,P103,3,800,25.00,1800,1350,450,Patna,Bihar,East,Priya,Credit Card
ORD101497,01-01-2025,03-01-2025,C0702,P108,2,6500,0.00,13000,8600,4400,Noida,Uttar Pradesh,North,Deepak,Net Banking
ORD101498,24-10-2025,26-10-2025,C0627,P105,1,15000,0.00,15000,11000,4000,Noida,Uttar Pradesh,North,Neha,Net Banking
ORD101499,17-12-2025,23-12-2025,C0803,P106,5,2500,5.00,11875,8500,3375,Noida,Uttar Pradesh,North,Naveen,UPI
ORD101500,01-10-2025,05-10-2025,C0490,P105,1,15000,5.00,14250,11000,3250,Mumbai,Maharashtra,West,Ankit,UPI
ORD101501,19-10-2025,25-10-2025,C0185,P110,1,7000,30.00,4900,5000,-100,Chandigarh,Chandigarh,North,Deepak,Cash
ORD101502,10-01-2025,15-01-2025,C0833,P113,3,120,25.00,270,180,90,Ranchi,Jharkhand,East,Simran,UPI
ORD101503,05-10-2025,08-10-2025,C0038,P108,3,6500,0.00,19500,12900,6600,Kochi,Kerala,South,Karan,Net Banking
ORD101504,27-05-2025,31-05-2025,C1072,P108,2,6500,20.00,10400,8600,1800,Ahmedabad,Gujarat,West,Priya,Net Banking
ORD101505,23-04-2025,26-04-2025,C0200,P102,5,12000,0.00,60000,45000,15000,Surat,Gujarat,West,Deepak,Credit Card
ORD101506,26-07-2025,29-07-2025,C0352,P104,5,1500,25.00,5625,4500,1125,Guwahati,Assam,East,Naveen,Net Banking
ORD101507,22-10-2025,27-10-2025,C0752,P106,3,2500,15.00,6375,5100,1275,Coimbatore,Tamil Nadu,South,Raj,Debit Card
ORD101508,19-11-2025,22-11-2025,C0142,P108,1,6500,30.00,4550,4300,250,Bhubaneswar,Odisha,East,Ritu,UPI
ORD101509,11-12-2025,12-12-2025,C0355,P112,3,300,0.00,900,510,390,Jaipur,Rajasthan,North,Amit,Net Banking
ORD101510,26-05-2025,31-05-2025,C0498,P107,4,3000,25.00,9000,8800,200,Ranchi,Jharkhand,East,Simran,Credit Card
ORD101511,11-05-2025,13-05-2025,C0577,P115,5,250,20.00,1000,650,350,Lucknow,Uttar Pradesh,North,Raj,Net Banking
ORD101512,14-11-2025,16-11-2025,C0238,P113,1,120,5.00,114,60,54,Chennai,Tamil Nadu,South,Karan,Credit Card
ORD101513,09-12-2025,12-12-2025,C0753,P114,1,180,20.00,144,90,54,Patna,Bihar,East,Raj,Credit Card
ORD101514,11-09-2025,14-09-2025,C0528,P110,5,7000,30.00,24500,25000,-500,Kolkata,West Bengal,East,Priya,Cash
ORD101515,08-09-2025,12-09-2025,C0692,P112,4,300,25.00,900,680,220,Jaipur,Rajasthan,North,Deepak,Net Banking
ORD101516,06-05-2025,09-05-2025,C0838,P113,5,120,0.00,600,300,300,Mumbai,Maharashtra,West,Priya,Net Banking
ORD101517,23-10-2025,29-10-2025,C0978,P115,4,250,5.00,950,520,430,Jaipur,Rajasthan,North,Amit,UPI
ORD101518,18-12-2025,25-12-2025,C0883,P109,1,8500,30.00,5950,6100,-150,Guwahati,Assam,East,Amit,Debit Card
ORD101519,22-01-2025,25-01-2025,C1086,P104,5,1500,20.00,6000,4500,1500,Surat,Gujarat,West,Raj,Cash
ORD101520,19-04-2025,24-04-2025,C0762,P104,2,1500,15.00,2550,1800,750,Patna,Bihar,East,Deepak,Credit Card
ORD101521,11-04-2025,18-04-2025,C0962,P109,3,8500,10.00,22950,18300,4650,Pune,Maharashtra,West,Naveen,UPI
ORD101522,13-12-2025,20-12-2025,C0720,P101,1,55000,25.00,41250,42000,-750,Jaipur,Rajasthan,North,Amit,Debit Card
ORD101523,26-03-2025,28-03-2025,C0387,P106,1,2500,15.00,2125,1700,425,Indore,Madhya Pradesh,West,Priya,Cash
ORD101524,01-07-2025,03-07-2025,C1087,P108,3,6500,30.00,13650,12900,750,Lucknow,Uttar Pradesh,North,Priya,Credit Card
ORD101525,19-05-2025,22-05-2025,C0856,P107,1,3000,15.00,2550,2200,350,Bhubaneswar,Odisha,East,Ankit,UPI
ORD101526,25-12-2025,30-12-2025,C0693,P108,6,6500,15.00,33150,25800,7350,Coimbatore,Tamil Nadu,South,Ritu,Net Banking
ORD101527,21-05-2025,22-05-2025,C0213,P104,4,1500,30.00,4200,3600,600,Noida,Uttar Pradesh,North,Deepak,Cash
ORD101528,16-02-2025,23-02-2025,C0945,P110,4,7000,0.00,28000,20000,8000,Bengaluru,Karnataka,South,Simran,Debit Card
ORD101529,07-08-2025,08-08-2025,C0075,P111,5,9500,30.00,33250,36000,-2750,Kochi,Kerala,South,Karan,UPI
ORD101530,31-12-2025,03-01-2026,C0239,P109,3,8500,0.00,25500,18300,7200,Surat,Gujarat,West,Ritu,Credit Card
ORD101531,29-08-2025,03-09-2025,C0057,P112,1,300,15.00,255,170,85,Delhi,Delhi,North,Karan,Debit Card
ORD101532,11-12-2025,16-12-2025,C0248,P111,2,9500,30.00,13300,14400,-1100,Bhubaneswar,Odisha,East,Priya,Credit Card
ORD101533,25-06-2025,27-06-2025,C0365,P106,3,2500,15.00,6375,5100,1275,Chandigarh,Chandigarh,North,Amit,UPI
ORD101534,26-12-2025,28-12-2025,C0126,P114,1,180,25.00,135,90,45,Mumbai,Maharashtra,West,Naveen,Net Banking
ORD101535,06-02-2025,12-02-2025,C0679,P113,2,120,30.00,168,120,48,Kochi,Kerala,South,Karan,UPI
ORD101536,03-07-2025,10-07-2025,C0019,P108,4,6500,5.00,24700,17200,7500,Guwahati,Assam,East,Ritu,Net Banking
ORD101537,08-05-2025,13-05-2025,C0787,P114,5,180,0.00,900,450,450,Hyderabad,Telangana,South,Priya,Net Banking
ORD101538,06-11-2025,11-11-2025,C0836,P102,4,12000,30.00,33600,36000,-2400,Lucknow,Uttar Pradesh,North,Amit,Credit Card
ORD101539,18-11-2025,25-11-2025,C0290,P108,4,6500,15.00,22100,17200,4900,Pune,Maharashtra,West,Ritu,Net Banking
ORD101540,19-08-2025,25-08-2025,C0010,P112,2,300,5.00,570,340,230,Surat,Gujarat,West,Raj,Credit Card
ORD101541,11-07-2025,17-07-2025,C0282,P107,1,3000,30.00,2100,2200,-100,Lucknow,Uttar Pradesh,North,Karan,Credit Card
ORD101542,07-04-2025,13-04-2025,C0251,P111,1,9500,25.00,7125,7200,-75,Lucknow,Uttar Pradesh,North,Priya,UPI
ORD101543,24-07-2025,26-07-2025,C1172,P114,5,180,0.00,900,450,450,Indore,Madhya Pradesh,West,Ankit,Debit Card
ORD101544,24-04-2025,26-04-2025,C0991,P111,5,9500,5.00,45125,36000,9125,Indore,Madhya Pradesh,West,Simran,UPI
ORD101545,03-03-2025,09-03-2025,C1007,P106,5,2500,10.00,11250,8500,2750,Kolkata,West Bengal,East,Amit,Net Banking
ORD101546,02-10-2025,05-10-2025,C0302,P102,3,12000,5.00,34200,27000,7200,Bengaluru,Karnataka,South,Ritu,UPI
ORD101547,14-03-2025,17-03-2025,C0691,P110,3,7000,10.00,18900,15000,3900,Delhi,Delhi,North,Amit,Cash
ORD101548,27-06-2025,29-06-2025,C1192,P109,3,8500,15.00,21675,18300,3375,Hyderabad,Telangana,South,Ankit,Net Banking
ORD101549,15-03-2025,21-03-2025,C0084,P106,5,2500,10.00,11250,8500,2750,Delhi,Delhi,North,Amit,Net Banking
ORD101550,15-03-2025,19-03-2025,C0873,P112,1,300,30.00,210,170,40,Noida,Uttar Pradesh,North,Priya,Credit Card
ORD101551,04-02-2025,10-02-2025,C0004,P101,1,55000,25.00,41250,42000,-750,Kochi,Kerala,South,Simran,UPI
ORD101552,26-07-2025,30-07-2025,C0636,P115,2,250,25.00,375,260,115,Chandigarh,Chandigarh,North,Naveen,Net Banking
ORD101553,26-06-2025,01-07-2025,C0984,P101,4,55000,20.00,176000,168000,8000,Indore,Madhya Pradesh,West,Priya,Debit Card
ORD101554,27-01-2025,03-02-2025,C1041,P103,1,800,0.00,800,450,350,Chandigarh,Chandigarh,North,Simran,Cash
ORD101555,20-03-2025,25-03-2025,C0542,P110,3,7000,10.00,18900,15000,3900,Noida,Uttar Pradesh,North,Neha,Net Banking
ORD101556,06-01-2025,09-01-2025,C0067,P112,1,300,30.00,210,170,40,Ahmedabad,Gujarat,West,Raj,Cash
ORD101557,29-09-2025,05-10-2025,C0761,P115,3,250,30.00,525,390,135,Patna,Bihar,East,Priya,Debit Card
ORD101558,21-06-2025,25-06-2025,C0659,P107,1,3000,20.00,2400,2200,200,Kolkata,West Bengal,East,Ritu,UPI
ORD101559,14-01-2025,16-01-2025,C0544,P104,4,1500,30.00,4200,3600,600,Guwahati,Assam,East,Ankit,Credit Card
ORD101560,03-05-2025,04-05-2025,C0648,P102,1,12000,5.00,11400,9000,2400,Kolkata,West Bengal,East,Raj,Credit Card
ORD101561,17-05-2025,19-05-2025,C0023,P107,4,3000,10.00,10800,8800,2000,Surat,Gujarat,West,Neha,Credit Card
ORD101562,04-03-2025,06-03-2025,C0651,P111,5,9500,30.00,33250,36000,-2750,Lucknow,Uttar Pradesh,North,Naveen,Net Banking
ORD101563,15-08-2025,20-08-2025,C0695,P101,2,55000,10.00,99000,84000,15000,Guwahati,Assam,East,Simran,Cash
ORD101564,21-08-2025,22-08-2025,C0224,P113,3,120,0.00,360,180,180,Noida,Uttar Pradesh,North,Ritu,Net Banking
ORD101565,11-09-2025,17-09-2025,C1120,P101,5,55000,25.00,206250,210000,-3750,Pune,Maharashtra,West,Neha,Cash
ORD101566,10-11-2025,16-11-2025,C0017,P107,5,3000,5.00,14250,11000,3250,Chandigarh,Chandigarh,North,Ankit,UPI
ORD101567,20-10-2025,24-10-2025,C0209,P102,8,12000,15.00,81600,72000,9600,Ahmedabad,Gujarat,West,Naveen,UPI
ORD101568,03-10-2025,07-10-2025,C0906,P107,1,3000,25.00,2250,2200,50,Ranchi,Jharkhand,East,Karan,Debit Card
ORD101569,07-04-2025,11-04-2025,C0671,P101,3,55000,25.00,123750,126000,-2250,Lucknow,Uttar Pradesh,North,Deepak,Net Banking
ORD101570,26-02-2025,27-02-2025,C0049,P103,5,800,5.00,3800,2250,1550,Hyderabad,Telangana,South,Ritu,Credit Card
ORD101571,15-08-2025,16-08-2025,C0831,P110,3,7000,25.00,15750,15000,750,Ahmedabad,Gujarat,West,Simran,Debit Card
ORD101572,14-01-2025,18-01-2025,C0161,P111,3,9500,5.00,27075,21600,5475,Ranchi,Jharkhand,East,Neha,UPI
ORD101573,25-04-2025,27-04-2025,C1088,P114,5,180,20.00,720,450,270,Coimbatore,Tamil Nadu,South,Ritu,Cash
ORD101574,05-05-2025,09-05-2025,C0101,P103,1,800,30.00,560,450,110,Bhubaneswar,Odisha,East,Deepak,Credit Card
ORD101575,02-05-2025,06-05-2025,C1171,P110,2,7000,5.00,13300,10000,3300,Coimbatore,Tamil Nadu,South,Simran,Net Banking
ORD101576,06-04-2025,13-04-2025,C1025,P111,5,9500,10.00,42750,36000,6750,Bengaluru,Karnataka,South,Simran,Debit Card
ORD101577,23-10-2025,26-10-2025,C0630,P106,4,2500,20.00,8000,6800,1200,Chandigarh,Chandigarh,North,Raj,UPI
ORD101578,03-05-2025,08-05-2025,C0547,P114,1,180,0.00,180,90,90,Hyderabad,Telangana,South,Simran,Net Banking
ORD101579,08-07-2025,10-07-2025,C1183,P106,3,2500,25.00,5625,5100,525,Delhi,Delhi,North,Raj,Net Banking
ORD101580,15-07-2025,18-07-2025,C1029,P101,2,55000,25.00,82500,84000,-1500,Bhubaneswar,Odisha,East,Amit,UPI
ORD101581,26-10-2025,30-10-2025,C1134,P104,5,1500,0.00,7500,4500,3000,Surat,Gujarat,West,Deepak,Debit Card
